,type,fixed acidity,volatile acidity,citric acid,residual sugar,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
296,0,8.3,0.39,0.7,10.6,33.0,169.0,0.9976,3.09,0.57,9.4,0
297,0,7.2,0.19,0.46,3.8,82.0,187.0,0.9932,3.19,0.6,11.2,2
298,0,7.5,0.17,0.44,11.3,65.0,146.0,0.997,3.17,0.45,10.0,1
299,0,6.7,0.17,0.5,2.1,27.0,122.0,0.9923,3.15,0.45,10.3,1
300,0,6.1,0.41,0.0,1.6,36.0,87.0,0.9914,3.27,0.67,10.8,1
301,0,8.3,0.2,0.35,0.9,12.0,74.0,0.992,3.13,0.38,10.5,1
302,0,6.1,0.41,0.0,1.6,36.0,87.0,0.9914,3.27,0.67,10.8,1
303,0,6.0,0.29,0.21,1.3,42.0,168.0,0.9914,3.32,0.43,11.1,1
304,0,7.3,0.41,0.24,6.8,41.0,163.0,0.9949,3.2,0.41,9.9,1
305,0,7.3,0.41,0.24,6.8,41.0,163.0,0.9949,3.2,0.41,9.9,1
306,0,7.2,0.43,0.24,6.7,40.0,163.0,0.995,3.2,0.41,9.9,0
307,0,7.3,0.4,0.24,6.7,41.0,166.0,0.995,3.2,0.41,9.9,1
308,0,6.2,0.33,0.27,4.9,30.0,134.0,0.9927,3.2,0.42,10.4,2
309,0,6.2,0.31,0.26,4.8,36.0,148.0,0.9928,3.21,0.41,10.4,1
310,0,6.1,0.36,0.27,2.1,16.0,100.0,0.9917,3.4,0.71,11.5,2
311,0,5.0,0.55,0.14,8.3,35.0,164.0,0.9918,3.53,0.51,12.5,2
312,0,7.8,0.25,0.41,3.7,37.0,149.0,0.9954,3.36,0.45,10.0,1
313,0,5.7,0.36,0.21,6.7,51.0,166.0,0.9941,3.29,0.63,10.0,1
314,0,5.8,0.34,0.21,6.6,50.0,167.0,0.9941,3.29,0.62,10.0,0
315,0,6.8,0.28,0.6,1.1,42.0,127.0,0.9934,3.09,0.44,9.1,1
316,0,6.8,0.25,0.34,4.7,34.0,134.0,0.9927,3.21,0.38,10.6,1
317,0,6.6,0.24,0.35,7.7,36.0,135.0,0.9938,3.19,0.37,10.5,0
318,0,5.9,0.3,0.47,7.85,19.0,133.0,0.9933,3.52,0.43,11.5,2
319,0,6.1,0.125,0.25,3.3,10.0,69.0,0.9934,3.54,0.59,10.1,1
320,0,6.0,0.1,0.24,1.1,15.0,65.0,0.9927,3.61,0.61,10.3,2
321,0,6.6,0.24,0.35,7.7,36.0,135.0,0.9938,3.19,0.37,10.5,0
322,0,6.8,0.25,0.34,4.7,34.0,134.0,0.9927,3.21,0.38,10.6,1
323,0,6.8,0.28,0.44,9.3,35.0,137.0,0.9946,3.16,0.36,10.4,1
324,0,8.3,0.41,0.51,2.0,11.0,207.0,0.993,3.02,0.55,11.4,0
325,0,7.5,0.27,0.31,5.8,131.0,313.0,0.9946,3.18,0.59,10.5,0
326,0,7.9,0.26,0.41,15.15,38.0,216.0,0.9976,2.96,0.6,10.0,1
327,0,6.4,0.34,0.23,6.3,37.0,143.0,0.9944,3.19,0.65,10.0,1
328,0,6.5,0.28,0.35,15.4,55.0,195.0,0.9978,3.23,0.5,9.6,1
329,0,7.2,0.21,0.41,1.3,33.0,85.0,0.992,3.17,0.51,10.4,0
330,0,6.4,0.32,0.35,4.8,34.0,101.0,0.9912,3.36,0.6,12.5,2
331,0,6.8,0.24,0.34,4.6,37.0,135.0,0.9927,3.2,0.39,10.6,0
332,0,6.3,0.23,0.3,1.8,16.0,91.0,0.9906,3.28,0.4,11.8,1
333,0,6.5,0.28,0.34,9.9,30.0,133.0,0.9954,3.11,0.44,9.8,0
334,0,5.6,0.26,0.26,5.7,12.0,80.0,0.9923,3.25,0.38,10.8,0
335,0,6.3,0.23,0.3,1.8,16.0,91.0,0.9906,3.28,0.4,11.8,1
336,0,6.3,0.23,0.33,1.5,15.0,105.0,0.991,3.32,0.42,11.2,1
337,0,5.8,0.27,0.27,12.3,55.0,170.0,0.9972,3.28,0.42,9.3,1
338,0,5.9,0.26,0.4,1.3,12.0,139.0,0.9945,3.45,0.53,10.4,0
339,0,6.6,0.18,0.35,1.5,49.0,141.0,0.9934,3.43,0.85,10.2,2
340,0,7.4,0.2,0.43,7.8,27.0,153.0,0.9964,3.19,0.55,9.0,2
341,0,8.0,0.24,0.36,1.5,17.0,129.0,0.9948,3.2,0.54,10.0,1
342,0,6.4,0.26,0.42,9.7,30.0,140.0,0.9962,3.18,0.47,9.1,1
343,0,5.4,0.31,0.47,3.0,46.0,144.0,0.9931,3.29,0.76,10.0,0
344,0,5.4,0.29,0.47,3.0,47.0,145.0,0.993,3.29,0.75,10.0,1
345,0,7.1,0.145,0.33,4.6,33.0,131.0,0.9942,3.28,0.4,9.6,1
346,0,5.6,0.34,0.1,1.3,20.0,68.0,0.9906,3.36,0.51,11.2,2
347,0,6.7,0.19,0.41,15.6,75.0,155.0,0.9995,3.2,0.44,8.8,1
348,0,7.8,0.18,0.46,13.6,38.0,118.0,0.998,3.15,0.5,10.0,1
349,0,7.6,0.17,0.45,11.2,56.0,137.0,0.997,3.15,0.47,10.0,0
350,0,6.3,0.12,0.36,2.1,47.0,146.0,0.9914,3.27,0.74,11.4,2
351,0,7.3,0.33,0.4,6.85,32.0,138.0,0.992,3.03,0.3,11.9,2
352,0,5.5,0.335,0.3,2.5,27.0,128.0,0.9924,3.14,0.51,9.6,1
353,0,7.3,0.33,0.4,6.85,32.0,138.0,0.992,3.03,0.3,11.9,2
354,0,5.8,0.4,0.42,4.4,38.5,245.0,0.9937,3.25,0.57,9.6,1
355,0,7.3,0.22,0.37,14.3,48.0,191.0,0.9978,2.89,0.38,9.0,1
356,0,7.3,0.22,0.37,14.3,48.0,191.0,0.9978,2.89,0.38,9.0,1
357,0,6.1,0.36,0.33,1.1,24.0,169.0,0.9927,3.15,0.78,9.5,1
358,0,10.0,0.2,0.39,1.4,19.0,152.0,0.994,3.0,0.42,10.4,1
359,0,6.9,0.24,0.34,4.7,43.0,161.0,0.9935,3.2,0.59,10.6,1
360,0,6.4,0.24,0.32,14.9,54.0,162.0,0.9968,3.28,0.5,10.2,1
361,0,7.1,0.365,0.14,1.2,24.0,84.0,0.9941,3.15,0.43,8.9,0
362,0,6.8,0.15,0.3,5.3,40.0,127.0,0.9942,3.4,0.39,9.7,1
363,0,7.3,0.22,0.37,14.3,48.0,191.0,0.9978,2.89,0.38,9.0,1
364,0,6.8,0.16,0.4,2.3,18.0,102.0,0.9923,3.49,0.42,11.4,2
365,0,6.0,0.26,0.32,3.5,29.0,113.0,0.9912,3.4,0.71,12.3,2
366,0,6.0,0.18,0.27,1.5,40.0,143.0,0.9923,3.49,0.62,10.8,1
367,0,6.9,0.33,0.21,1.0,39.0,148.0,0.9927,3.12,0.45,9.4,1
368,0,7.0,0.29,0.48,2.3,36.0,178.0,0.9931,3.17,0.64,10.6,1
369,0,7.1,0.39,0.35,12.5,26.0,72.0,0.9941,3.17,0.29,11.6,0
370,0,6.9,0.33,0.21,1.0,39.0,148.0,0.9927,3.12,0.45,9.4,1
371,0,7.7,0.29,0.48,2.3,36.0,178.0,0.9931,3.17,0.64,10.6,1
372,0,6.6,0.905,0.19,0.8,17.0,204.0,0.9934,3.34,0.56,10.0,0
373,0,7.2,0.27,0.27,2.4,30.0,149.0,0.9936,3.1,0.51,9.2,1
374,0,5.1,0.33,0.22,1.6,18.0,89.0,0.9893,3.51,0.38,12.5,2
375,0,5.1,0.33,0.22,1.6,18.0,89.0,0.9893,3.51,0.38,12.5,2
376,0,6.4,0.31,0.28,1.5,12.0,119.0,0.9919,3.32,0.51,10.4,2
377,0,7.3,0.2,0.44,1.4,21.0,98.0,0.9924,3.15,0.46,10.0,2
378,0,5.7,0.32,0.5,2.6,17.0,155.0,0.9927,3.22,0.64,10.0,1
379,0,6.4,0.31,0.28,1.5,12.0,119.0,0.9919,3.32,0.51,10.4,2
380,0,7.3,0.2,0.44,1.4,21.0,98.0,0.9924,3.15,0.46,10.0,2
381,0,7.2,0.28,0.26,12.5,48.0,179.0,0.9975,3.1,0.52,9.0,1
382,0,7.5,0.35,0.28,9.6,26.0,157.0,0.9969,3.12,0.53,9.2,1
383,0,7.2,0.27,0.27,2.4,30.0,149.0,0.9936,3.1,0.51,9.2,1
384,0,6.0,0.36,0.39,3.2,20.0,125.0,0.991,3.38,0.39,11.3,2
385,0,5.1,0.33,0.22,1.6,18.0,89.0,0.9893,3.51,0.38,12.5,2
386,0,5.0,0.17,0.56,1.5,24.0,115.0,0.9906,3.48,0.39,10.8,2
387,0,6.3,0.39,0.35,5.9,82.5,260.0,0.9941,3.12,0.66,10.1,0
388,0,6.7,0.21,0.32,5.4,29.0,140.0,0.995,3.39,0.46,9.7,1
389,0,7.0,0.3,0.38,14.9,60.0,181.0,0.9983,3.18,0.61,9.3,2
390,0,7.0,0.3,0.38,14.9,60.0,181.0,0.9983,3.18,0.61,9.3,2
391,0,6.5,0.36,0.32,1.1,13.0,66.0,0.9916,3.1,0.46,10.6,0
392,0,6.1,0.55,0.15,9.8,19.0,125.0,0.9957,3.36,0.47,10.2,1
393,0,7.3,0.24,0.43,2.0,20.0,69.0,0.99,3.08,0.56,12.2,1
394,0,6.8,0.37,0.51,11.8,62.0,163.0,0.9976,3.19,0.44,8.8,0
395,0,6.8,0.27,0.12,1.3,87.0,168.0,0.992,3.18,0.41,10.0,0
396,0,8.2,0.28,0.42,1.8,30.0,93.0,0.9917,3.09,0.39,11.4,0
397,0,6.3,0.2,0.4,1.5,35.0,107.0,0.9917,3.46,0.5,11.4,1
398,0,5.9,0.26,0.27,18.2,52.0,168.0,0.9993,3.35,0.44,9.4,0
399,0,6.4,0.19,0.42,2.9,32.0,83.0,0.9908,3.3,0.41,11.7,1
400,0,6.3,0.2,0.4,1.5,35.0,107.0,0.9917,3.46,0.5,11.4,1
401,0,6.8,0.37,0.51,11.8,62.0,163.0,0.9976,3.19,0.44,8.8,0
402,0,6.1,0.35,0.07,1.4,22.0,108.0,0.9934,3.23,0.52,9.2,0
403,0,7.1,0.27,0.31,18.2,55.0,252.0,1.0,3.07,0.56,8.7,0
404,0,6.8,0.22,0.31,6.3,33.0,170.0,0.9918,3.24,0.66,12.6,1
405,0,6.8,0.27,0.12,1.3,87.0,168.0,0.992,3.18,0.41,10.0,0
406,0,5.8,0.28,0.34,4.0,40.0,99.0,0.9896,3.39,0.39,12.8,2
407,0,6.9,0.49,0.24,1.2,13.0,125.0,0.9932,3.17,0.51,9.4,0
408,0,6.3,0.14,0.39,1.2,26.0,116.0,0.992,3.26,0.53,10.3,1
409,0,8.2,0.28,0.42,1.8,30.0,93.0,0.9917,3.09,0.39,11.4,0
410,0,7.2,0.25,0.39,18.95,42.0,155.0,0.9999,2.97,0.47,9.0,1
411,0,7.3,0.28,0.36,12.7,38.0,140.0,0.998,3.3,0.79,9.6,1
412,0,7.2,0.19,0.39,1.2,32.0,85.0,0.9918,3.16,0.5,10.5,0
413,0,7.2,0.19,0.39,1.2,32.0,85.0,0.9918,3.16,0.5,10.5,0
414,0,7.2,0.25,0.39,18.95,42.0,155.0,0.9999,2.97,0.47,9.0,1
415,0,7.3,0.28,0.36,12.7,38.0,140.0,0.998,3.3,0.79,9.6,1
416,0,7.4,0.21,0.27,1.2,27.0,99.0,0.9927,3.19,0.33,9.8,1
417,0,6.8,0.26,0.22,7.7,57.0,210.0,0.9959,3.1,0.47,9.0,0
418,0,7.4,0.21,0.27,1.2,27.0,99.0,0.9927,3.19,0.33,9.8,1
419,0,7.4,0.31,0.28,1.6,33.0,137.0,0.9929,3.31,0.56,10.5,1
420,0,7.0,0.22,0.31,2.7,41.0,136.0,0.9898,3.16,0.37,12.7,2
421,0,7.0,0.21,0.28,8.7,37.0,222.0,0.9954,3.25,0.54,10.4,1
422,0,7.0,0.21,0.28,8.6,37.0,221.0,0.9954,3.25,0.54,10.4,1
423,0,7.0,0.21,0.28,8.6,37.0,221.0,0.9954,3.25,0.54,10.4,1
424,0,6.9,0.23,0.38,8.3,47.0,162.0,0.9954,3.34,0.52,10.5,2
425,0,7.0,0.21,0.28,8.7,37.0,222.0,0.9954,3.25,0.54,10.4,1
426,0,7.0,0.21,0.28,8.6,37.0,221.0,0.9954,3.25,0.54,10.4,1
427,0,6.8,0.29,0.5,13.3,48.0,194.0,0.9974,3.09,0.45,9.4,0
428,0,7.8,0.21,0.27,1.2,20.0,89.0,0.9936,3.06,0.46,9.1,0
429,0,7.1,0.31,0.47,13.6,54.0,197.0,0.9978,3.1,0.49,9.3,0
430,0,6.8,0.29,0.5,13.3,48.0,194.0,0.9974,3.09,0.45,9.4,0
431,0,6.4,0.34,0.1,1.1,19.0,84.0,0.9927,3.21,0.38,9.8,0
432,0,7.4,0.155,0.34,2.3,73.5,214.0,0.9934,3.18,0.61,9.9,2
433,0,7.2,0.55,0.09,1.5,16.0,151.0,0.9938,3.07,0.57,9.2,0
434,0,7.0,0.23,0.36,7.1,31.0,104.0,0.9922,3.35,0.47,12.1,2
435,0,6.9,0.2,0.37,6.2,24.0,97.0,0.992,3.38,0.49,12.2,2
436,0,6.1,0.28,0.32,2.5,23.0,218.5,0.9935,3.27,0.6,9.8,0
437,0,6.6,0.16,0.32,1.4,49.0,186.0,0.9906,3.35,0.64,12.4,2
438,0,7.4,0.155,0.34,3.0,73.5,214.0,0.9934,3.18,0.61,9.9,2
439,0,6.2,0.35,0.04,1.2,23.0,108.0,0.9934,3.26,0.54,9.2,0
440,0,6.7,0.22,0.37,1.6,24.0,102.0,0.9913,3.21,0.59,11.6,2
441,0,6.1,0.38,0.2,6.6,25.0,137.0,0.9938,3.3,0.69,10.4,1
442,0,6.0,0.25,0.28,2.2,54.0,126.0,0.9898,3.43,0.65,12.9,2
443,0,6.6,0.52,0.44,12.2,54.0,245.0,0.9975,3.26,0.54,9.3,1
444,0,6.9,0.24,0.36,20.8,40.0,139.0,0.9975,3.2,0.33,11.0,1
445,0,7.1,0.32,0.32,11.0,16.0,66.0,0.9937,3.24,0.4,11.5,0
446,0,5.8,0.28,0.27,2.6,30.0,156.0,0.9914,3.53,0.42,12.4,0
447,0,6.5,0.41,0.24,14.0,24.0,113.0,0.9982,3.44,0.53,9.8,1
448,0,6.5,0.41,0.24,14.0,24.0,113.0,0.9982,3.44,0.53,9.8,1
449,0,6.4,0.28,0.29,1.6,34.0,127.0,0.9929,3.48,0.56,10.5,2
450,0,7.2,0.6,0.2,9.9,21.0,174.0,0.9971,3.03,0.54,9.1,0
451,0,6.1,0.2,0.25,1.2,34.0,128.0,0.9921,3.24,0.44,10.1,0
452,0,5.9,0.46,0.14,2.7,27.0,160.0,0.9931,3.46,0.51,10.6,2
453,0,6.0,0.27,0.27,1.6,32.0,113.0,0.9924,3.41,0.51,10.5,2
454,0,6.4,0.28,0.29,1.6,34.0,127.0,0.9929,3.48,0.56,10.5,2
455,0,6.4,0.41,0.24,14.0,24.0,113.0,0.9982,3.44,0.53,9.8,1
456,0,6.3,0.23,0.31,1.5,11.0,82.0,0.9892,3.3,0.4,12.9,2
457,0,7.1,0.21,0.27,8.6,26.0,111.0,0.9956,2.95,0.52,9.5,0
458,0,6.0,0.37,0.32,1.0,31.0,218.5,0.9924,3.29,0.72,9.8,1
459,0,6.1,0.43,0.35,9.1,83.0,249.0,0.9971,3.37,0.5,8.5,0
460,0,7.1,0.21,0.27,8.6,26.0,111.0,0.9956,2.95,0.52,9.5,0
461,0,7.0,0.25,0.29,15.2,40.0,171.0,0.9982,3.22,0.45,9.3,0
462,0,5.9,0.25,0.19,12.4,50.0,162.0,0.9973,3.35,0.38,9.5,0
463,0,6.8,0.32,0.21,2.2,15.0,68.0,0.9932,3.17,0.39,9.4,1
464,0,7.2,0.39,0.62,11.0,66.0,178.0,0.9976,3.16,0.5,8.7,0
465,0,6.3,0.21,0.58,10.0,34.0,126.0,0.9962,2.95,0.46,8.9,0
466,0,7.0,0.14,0.32,9.0,54.0,141.0,0.9956,3.22,0.43,9.4,1
467,0,6.8,0.32,0.21,2.2,15.0,68.0,0.9932,3.17,0.39,9.4,1
468,0,7.2,0.39,0.62,11.0,66.0,178.0,0.9976,3.16,0.5,8.7,0
469,0,7.2,0.29,0.53,18.15,59.0,182.0,0.9992,3.09,0.52,9.6,0
470,0,8.6,0.37,0.7,12.15,21.0,158.0,0.9983,3.0,0.73,9.3,1
471,0,6.5,0.38,0.34,3.4,34.0,200.0,0.9937,3.14,0.76,10.0,0
472,0,6.6,0.24,0.29,2.0,19.0,86.0,0.99,3.25,0.45,12.5,1
473,0,7.0,0.17,0.31,4.8,34.0,132.0,0.9944,3.36,0.48,9.6,2
474,0,5.5,0.16,0.22,4.5,30.0,102.0,0.9938,3.24,0.36,9.4,1
475,0,7.0,0.24,0.51,11.0,55.0,227.0,0.9965,3.03,0.61,9.5,0
476,0,7.4,0.28,0.36,1.1,42.0,105.0,0.9893,2.99,0.39,12.4,2
477,0,7.0,0.22,0.28,1.5,29.0,115.0,0.9927,3.11,0.55,10.5,1
478,0,7.1,0.55,0.13,1.7,21.0,165.0,0.994,2.97,0.58,9.2,1
479,0,6.3,0.22,0.33,1.7,67.0,164.0,0.9928,3.32,0.56,10.4,1
480,0,6.7,0.47,0.34,8.9,31.0,172.0,0.9964,3.22,0.6,9.2,0
481,0,5.9,0.36,0.41,1.3,45.0,104.0,0.9917,3.33,0.51,10.6,1
482,0,5.8,0.25,0.24,13.3,41.0,137.0,0.9972,3.34,0.42,9.5,0
483,0,6.7,0.47,0.34,8.9,31.0,172.0,0.9964,3.22,0.6,9.2,0
484,0,6.2,0.37,0.3,6.6,79.0,200.0,0.9954,3.29,0.58,9.6,0
485,0,6.2,0.18,0.38,1.5,36.0,117.0,0.993,3.47,0.54,9.7,1
486,0,6.0,0.16,0.37,1.5,43.0,117.0,0.9928,3.46,0.51,9.7,1
487,0,6.6,0.34,0.28,1.3,32.0,90.0,0.9916,3.1,0.42,10.7,1
488,0,7.4,0.29,0.29,1.6,53.0,180.0,0.9936,3.34,0.68,10.5,1
489,0,7.4,0.26,0.31,7.6,52.0,177.0,0.9962,3.13,0.45,8.9,1
490,0,7.0,0.28,0.36,1.0,8.0,70.0,0.9899,3.09,0.46,12.1,1
491,0,7.1,0.23,0.39,1.6,12.0,65.0,0.9898,3.25,0.4,12.7,2
492,0,7.8,0.19,0.26,8.9,42.0,182.0,0.996,3.18,0.46,9.9,1
493,0,6.3,0.19,0.28,1.8,28.0,158.0,0.9907,3.2,0.64,11.4,1
494,0,6.8,0.2,0.38,4.7,27.0,103.0,0.994,3.37,0.58,10.7,1
495,0,5.7,0.44,0.13,7.0,28.0,173.0,0.9913,3.33,0.48,12.5,1
496,0,7.2,0.4,0.62,10.8,70.0,189.0,0.9976,3.08,0.49,8.6,0
497,0,6.8,0.23,0.32,1.6,43.0,147.0,0.9904,3.29,0.54,12.5,1
498,0,5.7,0.335,0.34,1.0,13.0,174.0,0.992,3.27,0.66,10.0,0
499,0,7.2,0.4,0.62,10.8,70.0,189.0,0.9976,3.08,0.49,8.6,0
500,0,7.2,0.28,0.54,16.7,54.0,200.0,0.999,3.08,0.49,9.5,1
501,0,6.8,0.19,0.58,14.2,51.0,164.0,0.9975,3.12,0.48,9.6,1
502,0,6.4,0.3,0.3,2.25,8.0,210.0,0.9937,3.2,0.62,9.9,1
503,0,6.5,0.3,0.29,2.25,8.0,210.0,0.9937,3.19,0.62,9.9,0
504,0,7.8,0.18,0.31,12.2,46.0,140.0,0.998,3.06,0.53,8.9,1
505,0,7.8,0.18,0.31,12.2,46.0,140.0,0.998,3.06,0.53,8.9,1
506,0,7.3,0.51,0.26,3.3,7.0,135.0,0.9944,3.01,0.52,8.8,0
507,0,6.0,0.24,0.27,1.9,40.0,170.0,0.9938,3.64,0.54,10.0,2
508,0,5.9,0.62,0.28,3.5,55.0,152.0,0.9907,3.44,0.44,12.0,1
509,0,6.0,0.24,0.27,1.9,40.0,170.0,0.9938,3.64,0.54,10.0,2
510,0,6.7,0.27,0.12,1.3,62.0,138.0,0.9921,3.21,0.42,10.0,1
511,0,7.8,0.34,0.35,1.8,8.0,167.0,0.9908,3.11,0.41,12.1,1
512,0,7.3,0.26,0.36,5.2,31.0,141.0,0.9931,3.16,0.59,11.0,1
513,0,7.4,0.36,0.33,1.4,27.0,55.0,0.9915,3.21,0.33,11.2,1
514,0,7.8,0.28,0.32,9.0,34.0,115.0,0.9952,3.17,0.39,10.3,2
515,0,6.1,0.31,0.26,2.2,28.0,167.0,0.9926,3.37,0.47,10.4,1
516,0,6.8,0.18,0.37,1.6,47.0,154.0,0.9934,3.08,0.45,9.1,0
517,0,7.4,0.15,0.42,1.7,49.0,154.0,0.992,3.0,0.6,10.4,1
518,0,7.0,0.13,0.28,1.9,20.0,78.0,0.9918,3.43,0.64,10.8,1
519,0,7.2,0.34,0.34,12.6,7.0,41.0,0.9942,3.19,0.4,11.7,0
520,0,7.9,0.19,0.26,2.1,8.0,143.0,0.9942,3.05,0.74,9.8,0
521,0,7.9,0.29,0.26,2.1,8.0,143.0,0.9942,3.05,0.74,9.8,0
522,0,6.9,0.25,0.4,1.3,22.0,101.0,0.9901,3.03,0.39,11.4,1
523,0,5.8,0.36,0.32,1.7,22.0,96.0,0.9898,3.03,0.38,11.2,1
524,0,5.6,0.35,0.37,1.0,6.0,72.0,0.9902,3.37,0.34,11.4,0
525,0,5.9,0.32,0.39,3.3,24.0,140.0,0.9934,3.09,0.45,9.2,1
526,0,7.2,0.31,0.46,5.0,3.0,29.0,0.9906,3.04,0.53,12.5,0
527,0,6.1,0.28,0.22,1.8,32.0,116.0,0.9898,3.36,0.44,12.6,1
528,0,5.2,0.36,0.02,1.6,24.0,104.0,0.9896,3.44,0.35,12.2,1
529,0,5.6,0.19,0.47,4.5,19.0,112.0,0.9922,3.56,0.45,11.2,1
530,0,6.4,0.1,0.35,4.9,31.0,103.0,0.9947,3.43,0.79,9.7,1
531,0,6.4,0.18,0.48,4.0,64.0,150.0,0.9945,3.06,0.4,9.3,0
532,0,7.4,0.25,0.36,13.2,53.0,178.0,0.9976,3.01,0.48,9.0,1
533,0,7.4,0.25,0.36,13.2,53.0,178.0,0.9976,3.01,0.48,9.0,1
534,0,7.4,0.25,0.36,13.2,53.0,178.0,0.9976,3.01,0.48,9.0,1
535,0,7.9,0.345,0.51,15.3,54.0,171.0,0.9987,3.09,0.51,9.1,0
536,0,7.9,0.345,0.51,15.3,54.0,171.0,0.9987,3.09,0.51,9.1,0
537,0,7.4,0.25,0.36,13.2,53.0,178.0,0.9976,3.01,0.48,9.0,1
538,0,6.1,0.24,0.3,1.5,22.0,61.0,0.992,3.31,0.54,10.4,0
539,0,6.8,0.25,0.24,4.55,41.0,211.0,0.9955,3.37,0.67,9.5,1
540,0,6.7,0.31,0.31,9.9,10.0,175.0,0.9953,3.46,0.55,11.4,0
541,0,7.2,0.46,0.65,10.4,76.0,192.0,0.9976,3.16,0.42,8.7,0
542,0,5.5,0.35,0.35,1.1,14.0,167.0,0.992,3.34,0.68,9.9,1
543,0,6.7,0.24,0.41,8.7,29.0,148.0,0.9952,3.22,0.62,9.9,1
544,0,6.8,0.28,0.17,13.9,49.0,162.0,0.9983,3.21,0.51,9.0,1
545,0,6.4,0.16,0.22,1.4,41.0,149.0,0.9933,3.49,0.58,10.0,1
546,0,6.3,0.26,0.24,7.2,38.0,172.0,0.9958,3.49,0.64,9.7,1
547,0,7.7,0.22,0.42,1.9,10.0,87.0,0.9922,3.3,0.49,11.8,1
548,0,6.5,0.18,0.31,1.7,30.0,127.0,0.9928,3.49,0.5,10.2,2
549,0,7.2,0.46,0.65,10.4,76.0,192.0,0.9976,3.16,0.42,8.7,0
550,0,7.0,0.3,0.51,13.6,40.0,168.0,0.9976,3.07,0.52,9.6,2
551,0,9.2,0.25,0.34,1.2,31.0,93.0,0.9916,2.93,0.37,11.3,2
552,0,7.8,0.28,0.34,1.6,32.0,118.0,0.9901,3.0,0.38,12.1,2
553,0,7.0,0.3,0.51,13.6,40.0,168.0,0.9976,3.07,0.52,9.6,2
554,0,7.8,0.28,0.34,1.6,32.0,118.0,0.9901,3.0,0.38,12.1,2
555,0,9.2,0.25,0.34,1.2,31.0,93.0,0.9916,2.93,0.37,11.3,2
556,0,8.4,0.35,0.71,12.2,22.0,160.0,0.9982,2.98,0.65,9.4,0
557,0,6.1,0.41,0.24,1.6,16.0,137.0,0.993,3.32,0.5,10.4,1
558,0,5.9,0.21,0.24,12.1,53.0,165.0,0.9969,3.25,0.39,9.5,0
559,0,7.2,0.34,0.44,4.2,51.0,144.0,0.991,3.01,0.76,12.3,1
560,0,6.7,0.21,0.42,9.1,31.0,150.0,0.9953,3.12,0.74,9.9,2
561,0,5.9,0.37,0.1,1.6,39.0,128.0,0.9924,3.24,0.48,10.1,0
562,0,7.7,0.34,0.27,8.8,39.0,184.0,0.9969,3.09,0.63,9.2,1
563,0,7.4,0.3,0.22,1.4,16.0,135.0,0.9928,3.08,0.77,10.4,2
564,0,6.8,0.51,0.3,4.2,38.0,165.0,0.9945,3.2,0.42,9.1,0
565,0,7.8,0.22,0.38,10.3,28.0,99.0,0.9967,3.12,0.47,10.0,1
566,0,7.2,0.35,0.34,12.4,6.0,37.0,0.9944,3.13,0.39,11.5,1
567,0,6.0,0.26,0.5,2.2,59.0,153.0,0.9928,3.08,0.61,9.8,0
568,0,6.1,0.26,0.51,2.2,61.0,154.0,0.9929,3.08,0.6,9.8,1
569,0,6.5,0.28,0.27,5.2,44.0,179.0,0.9948,3.19,0.69,9.4,1
570,0,7.4,0.41,0.66,10.8,77.0,194.0,0.9976,3.05,0.46,8.7,0
571,0,6.5,0.28,0.29,2.7,26.0,107.0,0.9912,3.32,0.41,11.6,2
572,0,6.7,0.34,0.54,16.3,44.0,181.0,0.9987,3.04,0.56,8.8,0
573,0,7.2,0.2,0.34,2.7,49.0,151.0,0.99,3.16,0.39,12.7,2
574,0,7.4,0.2,0.33,1.9,39.0,138.0,0.991,3.17,0.44,11.7,2
575,0,8.2,0.22,0.3,1.8,47.0,185.0,0.9933,3.13,0.5,10.2,1
576,0,8.2,0.23,0.29,1.8,47.0,187.0,0.9933,3.13,0.5,10.2,1
577,0,7.1,0.22,0.33,2.8,48.0,153.0,0.9899,3.15,0.38,12.7,2
578,0,6.5,0.28,0.29,2.7,26.0,107.0,0.9912,3.32,0.41,11.6,2
579,0,6.0,0.38,0.26,6.0,42.0,134.0,0.9912,3.38,0.38,12.3,2
580,0,7.4,0.41,0.66,10.8,77.0,194.0,0.9976,3.05,0.46,8.7,0
581,0,5.7,0.18,0.22,4.2,25.0,111.0,0.994,3.35,0.39,9.4,0
582,0,7.3,0.3,0.22,6.4,44.0,168.0,0.9947,3.13,0.35,10.1,1
583,0,7.4,0.24,0.22,10.7,26.0,81.0,0.9954,2.86,0.36,9.7,1
584,0,6.6,0.25,0.3,1.6,32.0,134.0,0.993,3.42,0.51,10.1,2
585,0,7.4,0.24,0.22,10.7,26.0,81.0,0.9954,2.86,0.36,9.7,1
586,0,7.4,0.26,0.3,7.9,38.0,157.0,0.9963,3.13,0.48,8.9,1
587,0,6.1,0.32,0.25,1.7,37.0,136.0,0.992,3.21,0.5,10.8,2
588,0,6.9,0.28,0.27,2.1,42.0,121.0,0.9926,3.42,0.49,10.8,2
589,0,7.0,0.23,0.33,5.8,25.0,136.0,0.995,3.19,0.58,9.5,1
590,0,7.1,0.31,0.5,14.5,6.0,148.0,0.9983,2.94,0.44,9.1,0
591,0,7.3,0.2,0.37,1.2,48.0,119.0,0.992,3.32,0.49,10.9,1
592,0,6.9,0.41,0.33,10.1,28.0,152.0,0.9968,3.2,0.52,9.4,0
